edad,ingreso_mensual,antiguedad_cliente,saldo_promedio,cantidad_productos,transacciones_mensuales,uso_banca_digital,deuda_vigente
36,1340625.5504538706,4.018644471895991,329917.2574733445,4,45.3780134354938,50.089646867822324,6244814.397853142
22,836516.6348126908,3.351413170430236,493461.40814344876,1,53.110763132823,94.84595717718213,293025.5632986482
53,1835148.8310376415,7.0124858985138765,510987.78393568215,2,34.6209734725626,61.126321368016114,7058951.742184008
27,829481.4763617542,1.8054872384463563,235441.44421969098,2,23.015383577490436,92.53961091041724,324875.433175438
61,4570862.692800942,17.78909130477638,6553066.538980799,6,32.98597968465363,34.50859328624856,1811402.9984323943
39,2139947.973279704,5.588779790927995,937261.0013498632,3,83.89687075916278,80.85798005564752,2280328.560492347
38,1941912.1952478343,4.147776723547135,1185052.2729432578,5,47.251477009893236,76.10410796423626,2183718.8419589587
24,1090686.551089135,1.6801034508575607,297000.5635729175,2,36.43855518473207,89.13781742086,352232.7823421262
22,808637.9287512697,2.018422821888608,290545.6483635147,1,41.3959405552924,92.5893381501131,383926.06144710234
41,1445076.7317702475,9.021136274603506,1463801.2045216435,3,49.1024488807181,89.17328545743761,2386582.3019063296
54,5174654.439928611,15.70473842874089,7768342.7935040565,6,50.94409099996646,68.92890053744046,2776943.1820757757
37,2001066.2671309307,5.4159289519183815,1178767.4953382413,3,67.49862208558487,82.89511460620196,1509977.791469272
26,742366.6803556898,1.141850001047619,193900.38482821666,2,52.50690469916318,91.06981945049284,605438.1360881932
33,1830770.5673792718,5.53005388002874,1285704.5054540928,3,49.37365915549105,66.29449098540097,3925470.0267349873
27,1787505.8681897095,8.352484917012509,905350.3305523593,4,75.10144411149055,59.6833045887367,2313340.9725374207
47,1945700.078202333,6.136585612558836,384388.4470561788,4,33.88730379985119,43.65240794104718,5898736.101142013
33,1120065.7302060956,-0.02113397620191826,245250.76951085022,1,33.73147654658386,85.06004371227318,522830.50674591574
24,666214.8951975141,2.624661693515231,168136.17910662468,1,62.748323814603026,79.69245475936363,307853.71224370983
62,4313005.506340747,17.041068999472525,5418215.579458997,8,42.46652911460911,70.80398097089588,1414375.220590622
22,615485.6873840387,2.1723680224761845,239568.97222156153,1,49.32901633661178,87.67775768798835,380337.7408665441
49,2059767.4443362951,3.1770899638178802,522615.63202517596,4,48.71267913258208,63.727240576893735,7004583.471319182
27,1180673.796432176,2.1480263822070893,400116.67332915193,2,53.202647520427504,93.40227520575544,507660.28764586657
54,4327737.173726173,10.490298806934334,7329167.348721452,7,43.603737884016496,50.88841533908832,670430.3212879286
73,4965013.568112646,13.055502530472538,9985941.742276752,7,41.05876415235335,54.1601485086483,2567196.348502442
31,1619130.288709859,8.856404938799377,1357114.306203901,5,61.4638459336584,66.09232766417566,2632306.600447511
24,845867.4558206272,3.391345658996415,361663.0666672214,2,59.16436912188784,88.76540961417787,547626.6579210066
43,1987595.4299110898,6.141605452694568,1378397.7588928705,3,71.17592824562935,70.22420755104974,2309597.87108921
37,1734499.2408236563,5.480965175266923,901617.2850346242,5,82.62470854380942,78.26791415552489,3515846.7337259576
45,1627392.4240006527,6.213187145365343,978783.799421014,3,44.50688434280676,69.89114326956584,2845173.9126033518
24,657352.5966323905,2.8316489572725314,244403.37303068925,2,37.750535455385304,93.4853361282937,343482.8511473537
49,1970360.7240363834,7.9034469253045785,1354569.9020472795,4,71.22298408516625,78.62558883635445,2702498.4881233154
27,931515.2130443797,2.3828203185662664,303422.91375692183,2,45.390456021037245,88.78730366491695,458364.7937995846
39,1866026.1627434096,5.269342964464313,1217326.388011846,3,62.555995490466614,72.50862540369539,2559121.761782233
61,4147390.217818362,14.53156845742908,5826152.084266481,6,52.207600481319766,48.05416265563271,1284387.2011024123
37,1940769.908906359,5.240637494423459,1473645.0694990715,4,75.11636764611117,94.87088586971373,3060490.97162793
28,1361879.1896504862,3.4550540974076953,350576.6073299733,4,17.334020023478736,64.14324366717959,5990899.068953644
51,4211080.267488883,14.258265145710046,4946564.157860044,5,38.03555545627171,58.267446864414666,2269069.53688449
26,1117811.60530777,2.200503767346239,241691.50141201753,2,56.8063237633244,88.22992786680247,499230.8842532779
40,1258565.830042731,7.830870874296421,1363339.4871713456,4,66.71623784496036,69.78883306720087,2429989.6184319747
21,930568.8155567759,1.4679664900975493,414170.5678041607,2,36.29896044451934,93.52126331667756,538382.1783986099
52,5016023.55282767,18.077968530242938,7777681.013317794,6,14.439078309696527,47.24761759155716,2027033.4138741095
27,1158150.410506649,2.8320071850385355,248713.58698366547,1,49.325407060181966,94.79798868419317,94966.68406210729
28,887139.2439311858,1.3876066124593824,277831.1561605725,2,47.43118957719509,87.85945408073201,813334.079465613
15,952349.0887105779,3.7513399112837895,493637.0595917937,2,23.54583042113319,93.59415268426281,661331.2747475276
27,1153511.6731341411,0.7337622890673576,178331.86019349523,2,64.01235511675571,84.0985293878789,437348.4667965837
29,1080604.1735968958,0.6123685243411987,194428.06147629058,2,35.53727879722421,86.606848903586,496181.94419083523
44,2053853.8426159327,4.157955227429103,1678843.0872665627,3,65.75118887697755,71.75890566400075,2166361.303947011
55,4318733.811641802,10.925359245693535,8437502.55224682,8,38.61528958386441,40.573291861967526,2286430.3284320757
52,4231237.202981291,14.033356994041224,6299312.900158079,6,55.33691688717853,52.91130033484173,1641702.8612682214
56,3962660.028848781,12.591442516895361,6488063.577895044,7,48.217399130082626,59.29535114899628,1397849.0383760463
67,4173551.4532665284,16.123636873134846,7020199.692036513,6,43.51522390062316,58.00364969592717,1774905.1565383484
47,1337497.19337672,4.375476289333667,405260.95668162673,4,33.02905544844253,85.42268173437,4974899.293815674
45,1405766.6625017184,7.110773413985036,1343444.2373576276,5,49.57475914857532,66.50664665865,1954756.5731764208
37,1743388.3166755543,4.7667581474592335,285932.60239890346,3,42.88709139694343,62.430256615252105,6363515.971639621
27,735458.8718940703,1.271995964709703,316017.59567674133,1,44.4348939959976,94.77920875446432,491955.45627376885
36,1698615.0837743601,5.988921792550682,1142490.239613561,4,41.053349701213946,54.68827784768587,2408639.2898443267
30,1397816.3462038245,5.200251807531853,362214.3379258975,3,30.955286497991292,42.24972225487508,6189882.620929787
39,1660467.5570105,8.050271949252021,1645233.9637101858,4,33.25929857106352,69.95103997398354,2764977.3382732808
64,4379817.791758405,16.53435085196064,7090117.682377901,6,63.946458165784776,69.75952959325204,1646925.6201434156
47,1328920.744338876,2.428577858120316,356253.9773285996,4,33.730035891923094,61.31280002867141,6057910.228498839
38,2019870.9293388901,2.0999833639841805,1722818.1121085784,3,51.99721092443755,71.25215025271942,2208645.175651251
25,785681.5313466674,1.11424542811142,478721.2446985194,2,49.197153339773905,94.58952167045999,727291.7401709468
54,3627653.868878266,16.598398113125036,6814704.646801874,6,52.94683587946861,43.52858122469384,1807421.9445454604
41,2053620.6977663743,3.5217048168916993,601885.3056171539,4,41.472779092921726,63.80160727584279,6854171.952071874
37,1173356.7681285054,4.049504537440695,671080.5135145586,4,44.68428231868904,70.24047763311607,2124113.080542095
50,813129.1757829507,5.189102169194152,357744.5837721396,2,28.71239801348917,53.91163431624314,6786565.543369606
51,4102347.0605211547,11.915512222662638,7389047.796169496,6,39.23870422073765,58.12317199610958,1652541.5071728607
38,2035646.423410836,5.470780887323949,494943.30357523984,4,68.99238001893428,84.05442022491766,2765969.785279961
59,4548845.379487015,15.392924648849677,6414298.20807927,8,48.04015454289761,65.79092056946237,1974556.174911159
24,726013.1732469273,2.595813497989318,267152.4800629093,2,44.761029603333434,92.90153606273054,363670.55071649223
47,4560307.031416226,15.909972849434507,4878342.854035777,6,35.42208437583654,47.719937920214335,2564816.4879071163
37,1774254.4357176365,7.966341339869272,808621.1062603467,4,62.25396883936246,77.97517003924118,3162725.8831800884
42,4545036.581167784,13.554536620350824,8076761.769074782,6,44.698033673283,56.098580786334836,1431601.4598721482
27,806668.0973878,3.1086082780072504,178908.04385711916,1,46.588632440772244,85.42739629595232,675982.8591587059
20,1129819.2197591385,2.9606666566701394,151074.46621722137,1,15.767340161951935,91.47290520925567,379356.7795860144
41,1938618.9456196222,7.382534157020157,566246.1532850073,2,23.542378070380963,62.27874361160054,5665887.938813803
57,4768601.217202148,19.08023259345927,7057299.424895633,7,52.92903797196276,57.45743248521276,2362202.162156333
32,1125320.0852752621,2.1215446005125767,458330.8142238499,1,42.947044412721624,84.6724889195444,162841.21224567416
21,812010.8984288706,2.747429337774208,418797.4830082881,2,28.419571797068116,90.58182088804982,478295.9399474825
34,2345171.4333001026,7.191800448990155,1742773.2138084103,4,52.63415685659303,57.584796494108865,2555711.441756774
19,1118459.6921871887,1.6168844732492798,410725.02406393,2,28.642095455645517,88.51446450421564,609335.8850018054
31,1557110.7121199719,3.443468652063244,1970422.0442268045,5,50.49296149625023,72.9651214155382,2752357.2664605537
35,1901234.2134372932,5.835885060026266,758070.7507536204,4,44.77699515312816,64.0063692692101,2413168.889392225
25,881763.579995877,2.244744723662093,367080.20008829626,1,47.97685499787544,92.06052589395755,490921.38841373374
62,3733701.356563593,17.510733221715697,9229951.493527759,6,51.029869004710235,60.59210368631015,2409437.855248065
36,1850941.8837418286,4.518240293584526,1012133.7343957783,3,69.18473628202294,92.38771744147971,2400057.5772575797
38,1565297.6028401195,3.688964595930047,1315187.9420331416,4,72.25803954928084,78.59010418339025,1295308.7670971444
42,4556650.729428528,12.103426630154107,8071406.259771938,6,30.06189920570735,54.033999229667515,2202860.9815583667
48,1494937.055749974,7.758336127466342,1176898.4391004515,5,57.870095566510585,84.88916264015788,2483506.4470537514
49,4328984.428625688,12.454270975720146,6684558.657564111,7,32.38277861728788,50.09271026757704,994604.2661889727
53,1481399.8657003075,7.316123454472398,529628.662414292,3,34.8749994039004,60.384726485113,6215576.220099826
36,1964098.650160457,8.430180233767041,1374497.2821935073,3,74.32702231269397,87.09296985712149,2008190.876005119
28,1704972.914633163,6.011233313437389,1307766.645573988,3,54.232016352672616,65.22355757144358,2312121.8527797274
23,987560.1082206492,1.205480337671764,181267.52735041542,1,40.822731417382364,96.41705914016674,537219.6074224312
43,1448605.5392430667,7.25346452511625,1622789.261540664,3,41.36586553323537,59.737120023632016,2441703.917573625
23,1022547.3425588916,0.8897697849886306,379964.3912929755,2,57.75028890401232,88.09644856170698,260159.41117924394
62,4233797.128001552,15.67321711059601,6043291.567162623,7,56.677686507463534,58.245292587410034,1640131.7340145968
55,4511116.444248331,11.674610410878927,7186025.2456448255,6,27.622035537124546,58.39637293418942,1305608.223061485
24,835365.1386935953,2.9125380559533713,55126.588508182904,2,28.76279467732507,87.15992970169638,473051.21300254803
34,2305573.4547307,6.655727952191802,1669330.4985006065,3,57.53186479331526,67.56029597426384,3266027.0045510083
49,5460253.688038463,13.799988451978832,6220761.428619516,5,25.13761172413861,61.25836730387783,1574519.8409542032
24,1006244.1778420513,3.366128962052804,275475.44013795815,1,31.334356666658113,89.9108491862692,672827.7821019929
22,1138184.5356181385,4.242692543356416,270347.6295669932,2,43.0566679482367,92.51559685955051,303193.73556252394
40,1780490.8449229463,6.970392986933355,372254.09147871274,3,38.4433729773422,60.834763559791526,6749149.01327451
38,1863582.3377789897,6.791455658751089,780120.7611961467,3,55.7789571981071,66.87702857094828,2667865.136065988
29,826933.401443887,3.6733810444906094,295351.27153042005,2,57.25261180293515,93.53046965546363,404863.7421319701
34,1808920.7579749045,6.106944079011658,379652.3208924574,3,40.99461707032787,60.62081993882369,5137352.660652768
43,1635672.3941762927,8.649844263469014,1131324.5090692076,3,40.85649982958742,80.16175898573017,3091021.7883152505
32,1743897.7532840548,6.848075724184942,1565362.6683708006,5,48.48827188323907,67.3103952300727,3223399.2147308467
32,1093417.909921293,7.090342882740082,473894.25097716297,3,26.606070974081298,56.16736736018684,5923257.053078235
22,892466.1215551812,4.896703600139066,288438.6580889754,1,34.889625489742684,80.98553293074661,440737.36994388787
55,3770855.90504247,15.293491666501216,9221930.715016913,5,36.48285566506156,49.13300546621654,1864180.8234201309
19,847985.7214015764,2.8087750761926884,234874.315590912,2,33.56616786433864,91.05352371889576,428097.29719947325
31,1735293.8999184922,6.37376640282616,413619.8961047211,3,42.16233386208778,63.294238322519206,5952422.230341117
43,3981949.119103238,16.76844614306905,6403904.146806769,8,31.768881839769016,61.311940989076476,1898092.8526107767
48,1477572.4232508163,5.962167723383769,264798.6491821882,4,24.068354257784353,61.723965399518384,5575793.161564956
52,2185780.6174719576,7.251912542941738,470593.4580793307,4,33.71544084989476,82.05924458553571,6164362.669803339
49,4011503.214461918,17.165624678830717,8422073.400891522,8,42.76490395302919,59.869650966199266,945993.642661402
58,4444608.579706352,22.789271747857846,6417119.577429349,8,48.08697980507362,64.00779133023507,2167886.702032428
35,1534655.8182394535,4.916763270301562,105020.26877542958,2,41.66201224768077,71.15791469616772,6065316.29473708
40,2038833.4896450203,7.274129837486223,1073685.302326965,4,62.06991412210543,82.56105808483576,2405634.7421440324
38,1698792.698596322,5.943752092252068,318140.02886176656,3,38.865080571325194,70.42963174343191,6229179.945473262
40,2301658.806861463,8.982385227388964,1471043.2643273922,5,79.64784530501626,65.86049604740408,2110671.3610282335
32,2213568.383256268,7.875798795315266,1726259.081699193,4,72.49981017673633,86.92362422272555,2071335.2265141774
24,841210.0514100066,2.6214209997164186,187498.16738739493,1,39.4984745297093,91.27200040413724,474988.7748507386
50,1724734.8258424867,6.047202694477402,418720.3204456031,4,30.17530992570699,58.25213905330805,7691301.817733904
60,4865361.093006235,14.540725101796328,9481456.610859364,7,56.436748703472574,65.55173743875982,2541841.1649532723
24,1117302.3403822354,2.243126225409037,407881.35579108715,2,55.889040054636006,82.26307804014073,332214.89535590075
30,1863291.1058975845,5.789972776269158,1374665.9361086285,4,71.9044309293607,83.180944429343,2229545.437627748
55,4684884.7450599605,16.758682626347476,6961349.95031148,6,34.95648375487402,58.78521233998848,1673868.9581469723
27,807515.708514588,0.6219321466587249,232709.09046449576,1,44.372203992271295,85.7965770169122,544723.9278203441
